yob,year,annwage,weeks,veteran,lott1,lott2,lott3,lott4,lott5,lott6,lott7,lott8,lott9,lott10,lott11,lott12,lott13
50,82,8900,52,0,0,0,0,0,0,0,0,0,0,0,0,1,0
52,82,15000,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,82,11720,35,1,0,0,0,0,0,0,0,0,0,0,0,0,1
50,82,22000,48,0,0,0,0,0,0,1,0,0,0,0,0,0,0
53,82,21000,52,1,0,0,0,1,0,0,0,0,0,0,0,0,0
53,82,34000,52,0,0,0,0,0,0,0,0,0,0,0,0,0,1
51,82,7130,40,1,0,0,0,0,0,0,0,0,0,0,0,1,0
50,82,500,48,0,0,0,0,0,0,0,0,0,1,0,0,0,0
51,82,27000,52,1,0,0,0,0,0,1,0,0,0,0,0,0,0
52,82,24000,52,1,0,0,0,0,0,0,0,0,0,0,1,0,0
53,82,6500,52,0,0,0,0,1,0,0,0,0,0,0,0,0,0
50,82,25000,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,82,27078,52,0,0,0,0,0,1,0,0,0,0,0,0,0,0
51,82,24000,52,0,0,0,0,0,0,1,0,0,0,0,0,0,0
53,82,20000,52,0,0,0,0,0,0,0,0,1,0,0,0,0,0
50,82,11200,52,0,0,0,0,0,0,0,0,0,0,0,1,0,0
51,82,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
53,82,20000,52,0,0,0,0,0,0,0,0,0,0,0,0,1,0
50,82,22000,52,0,0,0,0,0,1,0,0,0,0,0,0,0,0
50,82,20000,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,82,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
52,82,39000,52,0,0,0,0,0,0,0,0,0,0,0,0,1,0
53,82,24500,52,0,0,0,0,1,0,0,0,0,0,0,0,0,0
53,82,8700,51,0,0,0,0,0,0,1,0,0,0,0,0,0,0
51,82,19500,52,1,0,0,0,0,0,0,0,0,0,1,0,0,0
50,82,19000,49,1,0,0,0,0,0,0,0,0,0,1,0,0,0
52,82,26020,52,0,0,0,0,0,0,0,0,0,1,0,0,0,0
53,82,22500,52,0,0,0,0,0,0,0,0,0,1,0,0,0,0
52,82,25000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
50,82,700,8,1,0,0,0,0,0,0,1,0,0,0,0,0,0
50,82,8800,48,0,0,0,0,0,0,0,0,0,0,0,0,1,0
52,82,21657,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,82,22000,52,0,0,0,0,0,0,0,1,0,0,0,0,0,0
51,82,0,52,0,0,0,0,0,0,0,1,0,0,0,0,0,0
53,82,3949,17,0,0,0,0,0,0,0,0,0,0,0,1,0,0
51,82,14000,52,0,0,0,0,0,0,0,0,0,1,0,0,0,0
53,82,13000,52,0,0,0,0,0,0,1,0,0,0,0,0,0,0
53,82,4000,24,0,0,0,1,0,0,0,0,0,0,0,0,0,0
50,82,34000,52,0,0,1,0,0,0,0,0,0,0,0,0,0,0
53,82,21000,52,1,1,0,0,0,0,0,0,0,0,0,0,0,0
52,82,20000,52,0,0,0,0,0,0,0,0,0,0,0,0,0,1
51,82,0,52,0,0,0,0,0,0,0,0,0,1,0,0,0,0
52,82,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,1
52,82,87,26,0,0,0,0,0,0,1,0,0,0,0,0,0,0
50,82,30000,52,0,0,0,0,0,1,0,0,0,0,0,0,0,0
52,82,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,1
51,82,44000,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,82,18150,52,0,0,0,0,0,0,0,0,0,1,0,0,0,0
52,82,20000,52,0,0,0,0,0,0,0,0,0,0,0,1,0,0
53,82,20800,52,0,0,0,0,0,0,0,0,0,0,0,1,0,0
51,82,18000,51,0,0,0,0,0,0,0,1,0,0,0,0,0,0
53,82,0,35,0,0,0,0,0,0,0,0,0,1,0,0,0,0
50,82,12000,52,0,0,0,0,0,0,0,1,0,0,0,0,0,0
50,82,200,52,0,0,0,0,1,0,0,0,0,0,0,0,0,0
51,82,12000,52,0,0,0,0,0,0,0,0,0,0,0,0,0,1
53,82,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,82,28200,52,0,0,1,0,0,0,0,0,0,0,0,0,0,0
52,82,22000,52,0,0,0,0,1,0,0,0,0,0,0,0,0,0
51,82,5000,47,0,0,0,1,0,0,0,0,0,0,0,0,0,0
52,82,25000,52,0,0,0,0,0,0,0,1,0,0,0,0,0,0
52,82,18000,52,0,0,0,0,0,0,0,0,0,1,0,0,0,0
52,82,22000,52,0,0,0,1,0,0,0,0,0,0,0,0,0,0
51,82,48000,52,0,0,0,0,1,0,0,0,0,0,0,0,0,0
53,82,1480,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0
50,82,0,48,0,0,0,0,0,0,0,0,0,0,0,0,1,0
52,82,18000,52,1,0,0,0,0,0,0,0,0,0,1,0,0,0
50,82,20000,44,1,0,0,0,0,0,0,1,0,0,0,0,0,0
50,82,21000,52,0,0,0,1,0,0,0,0,0,0,0,0,0,0
52,82,29000,52,0,0,0,0,0,0,0,0,1,0,0,0,0,0
52,82,20000,52,0,0,0,0,0,0,0,0,0,0,1,0,0,0
53,82,19000,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,82,23000,52,1,0,0,0,0,0,0,0,0,0,0,0,0,1
53,82,9925,32,0,0,0,0,0,0,0,0,0,0,0,0,0,1
50,82,31770,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,82,8500,44,0,0,0,0,0,0,0,0,0,1,0,0,0,0
50,82,28000,52,0,0,0,0,0,0,0,0,0,0,0,1,0,0
52,82,25000,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0
53,82,20000,52,0,0,0,1,0,0,0,0,0,0,0,0,0,0
52,82,15900,26,0,0,0,0,0,0,0,0,0,0,1,0,0,0
52,82,21000,52,0,0,0,0,0,0,0,0,0,0,1,0,0,0
52,82,20000,52,1,0,0,0,0,0,0,0,0,0,0,0,0,0
53,82,12000,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0
52,82,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
53,82,21000,52,0,0,0,1,0,0,0,0,0,0,0,0,0,0
53,82,31413,51,0,0,0,0,0,0,0,0,0,0,0,0,0,1
53,82,25000,52,0,0,0,0,0,0,0,1,0,0,0,0,0,0
50,82,27000,46,1,0,0,0,1,0,0,0,0,0,0,0,0,0
52,82,0,52,0,0,0,0,0,0,0,0,1,0,0,0,0,0
51,82,22000,52,0,0,1,0,0,0,0,0,0,0,0,0,0,0
50,82,28772,52,1,1,0,0,0,0,0,0,0,0,0,0,0,0
52,82,11000,23,0,0,0,0,0,0,0,1,0,0,0,0,0,0
50,82,15000,52,0,0,0,0,0,0,0,0,0,0,0,0,1,0
53,82,12172,52,0,0,0,0,0,0,0,0,0,0,0,0,0,1
52,82,12000,52,1,0,0,0,0,0,0,0,1,0,0,0,0,0
53,82,25000,52,0,0,0,0,0,0,0,0,1,0,0,0,0,0
53,82,7500,50,1,0,0,0,0,0,0,0,0,0,0,0,1,0
51,82,25000,52,0,0,0,0,0,0,0,1,0,0,0,0,0,0
52,82,22952,52,0,0,0,0,0,1,0,0,0,0,0,0,0,0
53,82,0,52,1,0,0,0,0,0,0,0,1,0,0,0,0,0
51,82,25000,52,0,0,0,0,0,0,0,0,0,0,0,0,1,0
53,82,11500,49,0,0,0,0,0,0,0,0,0,0,0,0,0,1
51,82,0,52,0,0,0,0,0,0,0,0,0,0,1,0,0,0
50,82,45,52,0,0,0,0,0,0,0,0,1,0,0,0,0,0
50,82,17750,52,0,0,0,1,0,0,0,0,0,0,0,0,0,0
53,82,0,52,0,0,0,0,0,0,0,0,0,0,0,1,0,0
52,82,7104,43,1,1,0,0,0,0,0,0,0,0,0,0,0,0
52,82,8000,31,1,1,0,0,0,0,0,0,0,0,0,0,0,0
50,82,30000,45,0,0,0,0,0,1,0,0,0,0,0,0,0,0
53,82,8300,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0
52,82,10000,29,0,0,0,0,0,0,0,0,1,0,0,0,0,0
51,82,7732,52,0,0,0,0,0,0,0,0,0,0,0,0,1,0
52,82,14500,52,0,0,1,0,0,0,0,0,0,0,0,0,0,0
51,82,7000,40,0,0,0,0,0,0,0,1,0,0,0,0,0,0
53,82,16800,52,0,0,0,0,0,0,0,0,1,0,0,0,0,0
53,82,22000,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0
53,82,27000,52,0,0,0,0,0,0,0,0,1,0,0,0,0,0
51,82,15000,52,1,0,0,0,0,0,1,0,0,0,0,0,0,0
50,82,13400,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0
51,82,30000,52,0,0,0,0,0,0,0,0,0,1,0,0,0,0
52,82,16500,44,0,0,0,0,0,0,0,0,1,0,0,0,0,0
50,82,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
52,82,18000,52,0,0,0,0,1,0,0,0,0,0,0,0,0,0
52,82,12000,32,1,0,0,1,0,0,0,0,0,0,0,0,0,0
51,82,16000,52,0,0,0,0,0,0,1,0,0,0,0,0,0,0
53,82,14000,43,0,0,0,1,0,0,0,0,0,0,0,0,0,0
52,82,20000,52,0,0,0,0,0,0,0,0,0,1,0,0,0,0
51,82,21600,52,0,0,0,0,1,0,0,0,0,0,0,0,0,0
52,82,3000,20,0,0,0,0,0,0,0,0,0,0,0,1,0,0
53,82,20000,52,0,0,1,0,0,0,0,0,0,0,0,0,0,0
52,82,11000,52,1,0,0,0,0,0,0,0,1,0,0,0,0,0
52,82,12000,52,1,0,0,0,0,0,0,0,0,0,0,0,0,1
52,82,0,50,1,0,0,0,0,0,1,0,0,0,0,0,0,0
53,82,43938,52,0,0,0,0,0,0,0,0,0,1,0,0,0,0
50,82,28800,52,1,0,0,0,0,0,0,0,1,0,0,0,0,0
50,82,20000,52,0,0,0,0,0,0,0,0,0,0,0,0,0,1
53,82,15000,52,0,0,0,0,0,0,0,0,0,1,0,0,0,0
52,82,26000,52,0,0,0,0,0,0,0,1,0,0,0,0,0,0
53,82,6000,52,0,0,0,0,0,0,0,0,0,0,1,0,0,0
50,82,14500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
50,82,0,52,1,0,0,0,1,0,0,0,0,0,0,0,0,0
50,82,35000,52,1,0,0,0,0,0,0,0,0,0,0,0,1,0
52,82,15000,52,0,0,0,0,0,0,0,0,0,0,0,1,0,0
50,82,25000,52,0,0,0,0,0,0,0,0,0,0,0,0,0,1
52,82,10000,52,0,0,0,0,0,0,0,0,0,1,0,0,0,0
52,82,32500,52,0,0,0,0,0,0,0,0,0,0,0,1,0,0
53,82,30000,52,0,0,0,0,0,0,1,0,0,0,0,0,0,0
53,82,9551,32,0,0,0,0,0,0,0,0,0,1,0,0,0,0
50,82,14000,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,82,6000,45,1,1,0,0,0,0,0,0,0,0,0,0,0,0
51,82,11800,52,1,0,0,0,0,0,0,0,0,0,1,0,0,0
52,82,32000,29,0,0,0,0,0,0,0,0,0,1,0,0,0,0
52,82,24900,36,1,0,0,0,0,0,0,0,0,0,0,1,0,0
51,82,18000,52,0,0,0,0,0,0,0,0,0,1,0,0,0,0
53,82,12000,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,82,19000,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0
52,82,25500,52,1,0,1,0,0,0,0,0,0,0,0,0,0,0
52,82,20253,50,0,0,0,1,0,0,0,0,0,0,0,0,0,0
51,82,13623,52,1,0,0,0,0,0,0,0,0,0,0,0,0,1
53,82,15000,52,0,0,0,0,0,0,0,0,0,0,0,0,0,1
51,82,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
53,82,18000,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0
50,82,6000,42,0,0,0,0,0,0,0,0,0,1,0,0,0,0
51,82,8000,52,1,0,0,0,0,0,0,0,0,0,0,1,0,0
52,82,15000,49,0,0,0,0,0,1,0,0,0,0,0,0,0,0
50,82,30000,50,0,0,0,1,0,0,0,0,0,0,0,0,0,0
50,82,16000,52,0,0,0,0,0,1,0,0,0,0,0,0,0,0
52,82,8400,43,0,0,0,0,0,0,0,0,0,0,0,0,0,1
50,82,17000,52,0,0,0,0,0,0,0,0,0,0,1,0,0,0
53,82,29840,52,1,0,0,0,1,0,0,0,0,0,0,0,0,0
50,82,15000,49,0,0,0,0,0,0,0,0,0,0,0,1,0,0
51,82,26111,51,0,0,0,0,0,0,0,0,0,1,0,0,0,0
50,82,14000,52,1,0,0,1,0,0,0,0,0,0,0,0,0,0
51,82,6000,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,82,10000,52,0,0,0,0,0,0,0,0,0,0,0,0,0,1
51,82,13000,52,0,0,0,0,0,0,0,0,0,0,0,1,0,0
53,82,10500,52,0,0,0,0,0,0,0,1,0,0,0,0,0,0
53,82,500,52,0,0,0,0,0,1,0,0,0,0,0,0,0,0
52,82,14000,52,0,0,0,0,0,0,0,0,1,0,0,0,0,0
51,82,6000,35,0,0,0,0,0,0,0,1,0,0,0,0,0,0
51,82,19000,52,0,0,0,0,0,0,0,0,0,0,0,0,1,0
50,82,24000,52,0,0,0,0,0,0,0,1,0,0,0,0,0,0
50,82,0,52,0,0,0,0,0,0,0,0,0,1,0,0,0,0
52,82,13600,47,0,0,0,0,0,0,0,0,1,0,0,0,0,0
52,82,22000,34,0,0,0,0,0,0,0,0,0,0,0,0,0,1
51,82,22000,52,1,1,0,0,0,0,0,0,0,0,0,0,0,0
52,82,1800,24,0,0,0,0,0,0,0,0,0,0,1,0,0,0
51,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,82,0,52,1,1,0,0,0,0,0,0,0,0,0,0,0,0
53,82,23000,52,0,0,0,0,0,0,1,0,0,0,0,0,0,0
52,82,11500,52,1,0,0,0,0,0,0,0,0,0,0,0,1,0
51,82,0,52,0,0,0,0,0,0,1,0,0,0,0,0,0,0
51,82,8000,47,0,0,0,0,0,0,0,0,0,0,1,0,0,0
50,82,17832,52,0,0,0,0,0,0,0,0,0,0,0,0,1,0
52,82,9000,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,82,10500,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0
50,82,16000,52,0,0,0,0,1,0,0,0,0,0,0,0,0,0
53,82,44000,52,0,0,0,0,0,0,0,0,0,0,0,1,0,0
50,82,18500,52,0,0,0,0,0,0,0,1,0,0,0,0,0,0
52,82,7100,22,0,0,0,1,0,0,0,0,0,0,0,0,0,0
51,82,12000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,82,10600,52,1,0,1,0,0,0,0,0,0,0,0,0,0,0
50,82,17500,52,0,0,1,0,0,0,0,0,0,0,0,0,0,0
51,82,14000,48,0,0,1,0,0,0,0,0,0,0,0,0,0,0
53,82,18000,52,0,0,0,0,1,0,0,0,0,0,0,0,0,0
52,82,22000,52,0,0,0,0,0,1,0,0,0,0,0,0,0,0
51,82,34000,52,0,0,1,0,0,0,0,0,0,0,0,0,0,0
51,82,8000,45,0,0,0,0,0,0,0,0,0,1,0,0,0,0
52,82,11000,32,0,0,0,0,0,0,0,0,0,0,1,0,0,0
52,82,38000,52,0,0,0,0,0,0,0,0,0,1,0,0,0,0
53,82,30000,52,0,0,0,0,1,0,0,0,0,0,0,0,0,0
50,82,10400,40,1,0,0,0,0,1,0,0,0,0,0,0,0,0
52,82,18238,52,0,0,0,0,0,0,0,0,0,0,1,0,0,0
50,82,16000,52,0,0,0,0,0,0,0,0,1,0,0,0,0,0
52,82,1000,52,0,0,1,0,0,0,0,0,0,0,0,0,0,0
50,82,21000,40,0,0,0,0,0,0,1,0,0,0,0,0,0,0
51,82,11079,50,0,0,0,0,0,0,0,0,0,0,0,1,0,0
50,82,22100,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,82,20000,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,82,32000,52,0,0,0,0,0,1,0,0,0,0,0,0,0,0
53,82,13387,52,0,0,0,0,1,0,0,0,0,0,0,0,0,0
51,82,31700,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,82,12000,26,0,0,0,0,0,1,0,0,0,0,0,0,0,0
51,82,21000,52,0,0,0,0,0,0,0,0,0,0,0,0,1,0
52,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,82,26000,51,0,0,0,0,0,0,0,0,0,0,0,0,1,0
50,82,25454,52,0,0,0,0,0,1,0,0,0,0,0,0,0,0
52,82,19800,52,1,0,1,0,0,0,0,0,0,0,0,0,0,0
53,82,15000,52,1,0,0,0,0,0,0,1,0,0,0,0,0,0
52,82,8958,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,82,16694,52,0,0,0,0,0,0,1,0,0,0,0,0,0,0
52,82,65000,52,0,0,0,0,0,0,0,0,0,1,0,0,0,0
51,82,17000,52,0,0,0,0,0,0,0,1,0,0,0,0,0,0
52,82,17000,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,82,30000,52,1,1,0,0,0,0,0,0,0,0,0,0,0,0
50,82,40000,52,0,0,0,0,0,0,0,0,0,0,0,1,0,0
52,82,28850,52,0,0,0,0,0,0,0,0,0,0,1,0,0,0
53,82,8000,50,0,0,0,1,0,0,0,0,0,0,0,0,0,0
51,82,15000,52,0,0,0,0,0,0,0,0,1,0,0,0,0,0
52,82,25000,45,1,0,0,0,0,0,0,0,0,0,0,0,0,1
50,82,0,52,0,0,0,0,0,0,0,0,0,0,1,0,0,0
53,82,6525,43,0,0,0,0,0,0,0,0,0,0,0,0,1,0
53,82,11600,52,0,0,0,0,0,0,0,0,1,0,0,0,0,0
50,82,12000,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0
52,82,16640,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,82,8100,40,0,0,0,0,0,0,0,0,0,0,0,1,0,0
50,82,6500,52,1,0,0,0,0,0,0,1,0,0,0,0,0,0
51,82,23000,52,0,0,0,0,0,0,0,0,0,1,0,0,0,0
53,82,21000,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,82,12000,42,0,0,0,0,0,0,1,0,0,0,0,0,0,0
51,82,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
52,82,6000,52,0,0,0,0,0,0,0,1,0,0,0,0,0,0
50,82,30000,52,0,0,0,0,0,0,0,1,0,0,0,0,0,0
50,82,26000,52,0,0,1,0,0,0,0,0,0,0,0,0,0,0
50,82,22000,52,0,0,1,0,0,0,0,0,0,0,0,0,0,0
52,82,25000,52,1,0,0,0,0,0,0,0,0,0,0,0,0,0
52,82,32000,52,0,0,0,1,0,0,0,0,0,0,0,0,0,0
50,82,0,52,0,0,1,0,0,0,0,0,0,0,0,0,0,0
50,82,30985,52,0,0,0,0,1,0,0,0,0,0,0,0,0,0
52,82,5550,40,0,0,0,0,0,0,0,0,1,0,0,0,0,0
50,82,20000,52,1,0,0,0,1,0,0,0,0,0,0,0,0,0
51,82,1100,43,0,0,0,0,0,0,0,0,1,0,0,0,0,0
50,82,38000,52,0,0,0,0,1,0,0,0,0,0,0,0,0,0
53,82,57000,52,0,0,0,0,0,0,0,0,0,0,0,1,0,0
50,82,15000,39,0,0,0,0,0,0,0,1,0,0,0,0,0,0
50,82,25000,52,1,0,0,1,0,0,0,0,0,0,0,0,0,0
50,82,7132,50,0,0,0,0,0,0,0,0,1,0,0,0,0,0
52,82,11000,52,1,0,0,0,1,0,0,0,0,0,0,0,0,0
52,82,25000,46,0,0,0,0,0,0,0,0,0,0,0,1,0,0
52,82,15522,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
50,82,24500,52,1,0,0,0,0,0,0,1,0,0,0,0,0,0
51,82,2000,52,0,0,0,0,0,0,0,0,0,0,0,0,1,0
50,82,0,52,0,0,0,0,0,0,0,0,0,0,0,0,1,0
52,82,10000,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,82,29413,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0
52,82,5054,28,0,0,0,0,0,0,0,0,0,0,1,0,0,0
50,82,13000,30,1,0,1,0,0,0,0,0,0,0,0,0,0,0
52,82,5000,20,1,0,0,0,0,0,0,0,0,1,0,0,0,0
53,82,4426,37,1,0,0,0,0,0,0,0,1,0,0,0,0,0
53,82,12000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
52,82,18000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
50,82,18000,41,0,0,0,0,0,0,0,0,0,1,0,0,0,0
51,82,15000,52,1,0,0,0,0,0,0,0,0,1,0,0,0,0
52,82,5300,36,0,0,0,1,0,0,0,0,0,0,0,0,0,0
52,82,15000,52,0,0,0,0,0,0,0,0,0,0,1,0,0,0
52,82,16100,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
52,82,9000,52,0,0,0,0,0,0,0,0,0,0,1,0,0,0
52,82,12542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,82,27500,52,1,0,0,0,0,0,0,0,0,0,0,0,0,1
51,82,19200,52,0,0,0,0,0,0,0,0,0,1,0,0,0,0
52,82,0,26,1,0,0,0,0,0,0,1,0,0,0,0,0,0
51,82,19000,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,82,16900,25,0,0,1,0,0,0,0,0,0,0,0,0,0,0
51,82,36000,52,0,0,0,0,0,0,0,0,0,0,0,0,0,1
51,82,14000,52,1,0,0,0,0,0,0,0,0,0,1,0,0,0
53,82,13400,52,0,0,0,0,0,0,0,0,1,0,0,0,0,0
51,82,1200,52,0,0,0,0,0,0,0,0,0,0,0,0,1,0
51,82,20800,52,0,0,0,0,0,0,0,0,0,0,1,0,0,0
52,82,9600,52,0,0,0,0,0,0,0,0,1,0,0,0,0,0
51,82,21000,52,0,0,0,0,0,0,0,0,0,0,0,1,0,0
50,82,14300,52,0,0,0,0,0,0,0,0,0,1,0,0,0,0
52,82,31000,52,0,0,0,0,0,0,0,0,0,1,0,0,0,0
53,82,23000,52,1,1,0,0,0,0,0,0,0,0,0,0,0,0
50,82,21840,52,0,0,0,0,0,0,0,0,0,0,0,0,1,0
52,82,16000,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,82,10250,48,1,0,0,0,0,0,1,0,0,0,0,0,0,0
52,82,26000,52,0,0,0,0,0,0,0,0,0,0,0,0,1,0
52,82,20000,52,0,0,0,0,0,0,0,1,0,0,0,0,0,0
51,82,0,44,0,0,0,0,1,0,0,0,0,0,0,0,0,0
51,82,0,52,0,0,0,0,0,0,1,0,0,0,0,0,0,0
51,82,10000,52,0,0,0,0,0,0,0,0,1,0,0,0,0,0
51,82,32000,52,0,0,0,0,1,0,0,0,0,0,0,0,0,0
53,82,17268,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
52,82,12000,52,0,0,0,0,0,0,0,0,0,0,0,0,1,0
53,82,11900,52,0,0,0,0,1,0,0,0,0,0,0,0,0,0
50,82,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,82,17000,45,0,0,0,0,0,0,0,1,0,0,0,0,0,0
50,82,26382,52,1,0,0,0,0,0,1,0,0,0,0,0,0,0
50,82,15000,52,0,0,0,0,0,0,0,0,0,0,0,0,0,1
51,82,27500,50,0,0,0,0,0,0,0,0,0,0,0,0,1,0
51,82,0,52,0,0,0,0,0,0,0,0,0,1,0,0,0,0
53,82,12000,52,0,0,0,0,0,1,0,0,0,0,0,0,0,0
51,82,10000,52,0,0,1,0,0,0,0,0,0,0,0,0,0,0
53,82,18410,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,82,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
53,82,10000,48,0,0,0,0,0,0,0,0,0,0,0,0,1,0
50,82,28000,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,82,14223,26,0,0,0,0,0,0,0,0,1,0,0,0,0,0
53,82,6850,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0
50,82,15814,35,0,0,0,0,0,0,0,0,0,0,0,1,0,0
53,82,3568,52,0,0,1,0,0,0,0,0,0,0,0,0,0,0
53,82,14000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
51,82,0,35,1,0,0,0,0,0,0,0,0,1,0,0,0,0
52,82,9540,52,0,0,0,0,0,0,0,0,0,1,0,0,0,0
50,82,11000,52,1,0,0,0,0,0,0,1,0,0,0,0,0,0
50,82,11200,52,0,0,0,0,0,0,0,0,0,0,0,1,0,0
52,82,2500,52,0,0,0,0,0,0,0,0,0,0,0,1,0,0
51,82,7000,52,0,0,0,0,0,0,0,1,0,0,0,0,0,0
51,82,5200,29,0,0,0,0,0,0,0,1,0,0,0,0,0,0
53,82,11443,52,1,0,0,0,0,0,0,0,0,0,0,0,0,0
52,82,0,47,0,0,0,0,0,0,0,0,1,0,0,0,0,0
53,82,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
51,82,20000,52,0,0,0,0,0,0,0,0,0,0,1,0,0,0
52,82,20000,52,0,0,0,0,1,0,0,0,0,0,0,0,0,0
50,82,8400,30,0,0,0,0,0,0,0,0,1,0,0,0,0,0
52,82,1921,52,0,0,0,0,0,0,0,0,0,0,0,1,0,0
50,82,12000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
52,82,10000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
53,82,30000,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,82,5100,52,0,0,0,0,0,0,0,0,0,0,0,1,0,0
50,82,12000,47,0,0,0,0,0,0,0,0,1,0,0,0,0,0
50,82,7000,52,1,0,0,0,0,1,0,0,0,0,0,0,0,0
53,82,13110,52,0,0,0,0,0,0,0,0,0,0,1,0,0,0
52,82,17000,40,0,0,0,1,0,0,0,0,0,0,0,0,0,0
52,82,25000,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,82,11000,28,0,0,0,0,0,0,0,0,0,0,0,0,0,1
51,82,30700,43,0,0,0,0,0,0,0,0,1,0,0,0,0,0
52,82,24000,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,82,18415,52,0,0,0,0,0,0,0,0,0,0,1,0,0,0
52,82,0,52,0,0,0,0,0,0,0,0,0,0,0,1,0,0
51,82,600,52,0,0,0,0,0,0,0,0,0,0,0,0,1,0
53,82,15000,48,1,0,0,0,0,0,0,0,0,0,1,0,0,0
53,82,11235,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
52,82,12000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
53,82,12500,52,0,0,0,1,0,0,0,0,0,0,0,0,0,0
52,82,0,52,0,0,0,0,0,0,0,0,0,1,0,0,0,0
50,82,7000,52,1,0,0,0,0,0,0,0,1,0,0,0,0,0
53,82,15000,52,0,0,0,0,1,0,0,0,0,0,0,0,0,0
51,82,15400,52,1,0,0,0,1,0,0,0,0,0,0,0,0,0
52,82,16500,52,1,0,0,1,0,0,0,0,0,0,0,0,0,0
52,82,7600,35,0,0,0,1,0,0,0,0,0,0,0,0,0,0
51,82,10000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
51,82,26000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
51,82,4500,23,1,0,0,0,1,0,0,0,0,0,0,0,0,0
51,82,6000,28,0,0,0,0,0,0,0,0,0,0,0,0,0,1
50,82,0,52,1,1,0,0,0,0,0,0,0,0,0,0,0,0
51,82,19000,52,0,0,0,0,0,0,0,0,0,0,1,0,0,0
